step	file	score	n_paths	top_weight	monodromy_phase	wall_crossing	H1_11
307	ainf_export_1778231965.65.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
308	ainf_export_1778231974.22.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
309	ainf_export_1778231982.79.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
310	ainf_export_1778231991.25.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
311	ainf_export_1778231999.85.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
312	ainf_export_1778232008.47.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
313	ainf_export_1778232016.92.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
314	ainf_export_1778232025.51.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
315	ainf_export_1778232033.98.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
316	ainf_export_1778232042.44.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
317	ainf_export_1778232050.91.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
318	ainf_export_1778232059.44.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
319	ainf_export_1778232067.91.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
320	ainf_export_1778232076.52.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
321	ainf_export_1778232085.16.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
322	ainf_export_1778232093.84.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
323	ainf_export_1778232102.32.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
324	ainf_export_1778232110.93.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
325	ainf_export_1778232119.42.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
326	ainf_export_1778232128.05.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
327	ainf_export_1778232136.66.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
328	ainf_export_1778232145.26.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
329	ainf_export_1778232153.87.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
330	ainf_export_1778232162.32.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
331	ainf_export_1778232170.93.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
332	ainf_export_1778232179.54.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
333	ainf_export_1778232188.10.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
334	ainf_export_1778232196.71.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
335	ainf_export_1778232205.17.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
336	ainf_export_1778232213.80.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
337	ainf_export_1778232222.45.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
338	ainf_export_1778232230.92.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
339	ainf_export_1778232239.53.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
340	ainf_export_1778232248.18.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
341	ainf_export_1778232256.79.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
342	ainf_export_1778232265.27.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
343	ainf_export_1778232273.75.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
344	ainf_export_1778232282.40.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
345	ainf_export_1778232290.85.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
346	ainf_export_1778232299.37.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
347	ainf_export_1778232307.84.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
348	ainf_export_1778232316.55.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
349	ainf_export_1778232325.19.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
350	ainf_export_1778232333.80.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
351	ainf_export_1778232342.32.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
352	ainf_export_1778232350.79.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
353	ainf_export_1778232359.30.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
354	ainf_export_1778232367.81.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
355	ainf_export_1778232376.29.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
356	ainf_export_1778232384.78.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
357	ainf_export_1778232393.26.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
358	ainf_export_1778232401.89.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
359	ainf_export_1778232410.51.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
360	ainf_export_1778232419.00.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
361	ainf_export_1778232427.62.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
362	ainf_export_1778232436.24.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
363	ainf_export_1778232444.87.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
364	ainf_export_1778232453.32.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
365	ainf_export_1778232461.85.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
366	ainf_export_1778232470.46.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
367	ainf_export_1778232478.97.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
368	ainf_export_1778232487.59.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
369	ainf_export_1778232496.07.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
370	ainf_export_1778232504.54.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
371	ainf_export_1778232513.19.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
372	ainf_export_1778232521.68.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
373	ainf_export_1778232530.18.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
374	ainf_export_1778232538.69.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
375	ainf_export_1778232547.19.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
376	ainf_export_1778232555.68.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
377	ainf_export_1778232564.21.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
378	ainf_export_1778232572.69.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
379	ainf_export_1778232581.19.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
380	ainf_export_1778232589.71.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
381	ainf_export_1778232598.32.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
382	ainf_export_1778232606.87.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
383	ainf_export_1778232615.41.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
384	ainf_export_1778232623.94.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
385	ainf_export_1778232632.42.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
386	ainf_export_1778232641.07.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
387	ainf_export_1778232649.53.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
388	ainf_export_1778232658.02.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
389	ainf_export_1778232666.52.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
390	ainf_export_1778232675.04.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
391	ainf_export_1778232683.54.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
392	ainf_export_1778232692.06.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
393	ainf_export_1778232700.55.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
394	ainf_export_1778232709.04.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
395	ainf_export_1778232717.53.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
396	ainf_export_1778232726.18.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
397	ainf_export_1778232734.84.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
398	ainf_export_1778232743.47.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
399	ainf_export_1778232752.02.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
400	ainf_export_1778232760.51.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
401	ainf_export_1778232768.99.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
402	ainf_export_1778232777.48.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
403	ainf_export_1778232785.96.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
404	ainf_export_1778232794.59.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
405	ainf_export_1778232803.08.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
406	ainf_export_1778232811.71.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
407	ainf_export_1778232820.21.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
408	ainf_export_1778232828.71.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
409	ainf_export_1778232837.22.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
410	ainf_export_1778232845.72.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
411	ainf_export_1778232854.21.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
412	ainf_export_1778232862.70.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
413	ainf_export_1778232871.24.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
414	ainf_export_1778232879.76.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
415	ainf_export_1778232888.30.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
416	ainf_export_1778232896.78.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
417	ainf_export_1778232905.25.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
418	ainf_export_1778232913.89.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
419	ainf_export_1778232922.53.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
420	ainf_export_1778232931.04.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
421	ainf_export_1778232939.51.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
422	ainf_export_1778232948.08.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
423	ainf_export_1778232956.56.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
424	ainf_export_1778232965.29.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
425	ainf_export_1778232973.78.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
426	ainf_export_1778232982.43.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
427	ainf_export_1778232991.09.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
428	ainf_export_1778232999.60.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
429	ainf_export_1778233008.15.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
430	ainf_export_1778233016.85.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
431	ainf_export_1778233025.33.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
432	ainf_export_1778233033.98.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
433	ainf_export_1778233042.49.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
434	ainf_export_1778233051.00.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
435	ainf_export_1778233059.53.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
436	ainf_export_1778233068.14.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
437	ainf_export_1778233076.62.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
438	ainf_export_1778233085.26.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
439	ainf_export_1778233093.78.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
440	ainf_export_1778233102.40.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
441	ainf_export_1778233110.94.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
442	ainf_export_1778233119.61.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
443	ainf_export_1778233128.06.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
444	ainf_export_1778233136.53.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
445	ainf_export_1778233145.02.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
446	ainf_export_1778233153.52.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
447	ainf_export_1778233162.02.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
448	ainf_export_1778233170.53.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
449	ainf_export_1778233179.00.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
450	ainf_export_1778233187.68.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
451	ainf_export_1778233196.31.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
452	ainf_export_1778233204.81.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
453	ainf_export_1778233213.50.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
454	ainf_export_1778233222.00.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
455	ainf_export_1778233230.53.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
456	ainf_export_1778233239.05.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
457	ainf_export_1778233247.68.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
458	ainf_export_1778233256.36.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
459	ainf_export_1778233264.82.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
460	ainf_export_1778233273.34.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
461	ainf_export_1778233282.00.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
462	ainf_export_1778233290.57.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
463	ainf_export_1778233299.07.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
464	ainf_export_1778233307.62.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
465	ainf_export_1778233316.15.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
466	ainf_export_1778233324.69.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
467	ainf_export_1778233333.21.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
468	ainf_export_1778233341.69.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
469	ainf_export_1778233350.18.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
470	ainf_export_1778233358.71.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
471	ainf_export_1778233367.19.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
472	ainf_export_1778233375.69.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
473	ainf_export_1778233384.17.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
474	ainf_export_1778233392.86.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
475	ainf_export_1778233401.33.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
476	ainf_export_1778233409.87.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
477	ainf_export_1778233418.32.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
478	ainf_export_1778233426.77.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
479	ainf_export_1778233435.26.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
480	ainf_export_1778233443.81.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
481	ainf_export_1778233452.32.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
482	ainf_export_1778233460.80.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
483	ainf_export_1778233469.33.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
484	ainf_export_1778233477.82.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
485	ainf_export_1778233486.44.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
486	ainf_export_1778233494.90.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
487	ainf_export_1778233503.39.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
488	ainf_export_1778233512.02.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
489	ainf_export_1778233520.67.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
490	ainf_export_1778233529.14.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
491	ainf_export_1778233537.77.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
492	ainf_export_1778233546.31.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
493	ainf_export_1778233554.84.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
494	ainf_export_1778233563.48.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
495	ainf_export_1778233572.00.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
496	ainf_export_1778233580.54.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
497	ainf_export_1778233588.99.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
498	ainf_export_1778233597.47.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
499	ainf_export_1778233606.02.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
500	ainf_export_1778233614.68.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
501	ainf_export_1778233623.20.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
502	ainf_export_1778233631.75.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
503	ainf_export_1778233640.25.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
504	ainf_export_1778233648.77.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
505	ainf_export_1778233657.51.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
506	ainf_export_1778233666.00.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
507	ainf_export_1778233674.50.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
508	ainf_export_1778233683.07.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
509	ainf_export_1778233691.58.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
510	ainf_export_1778233700.22.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
511	ainf_export_1778233708.92.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
512	ainf_export_1778233717.57.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
513	ainf_export_1778233726.04.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
514	ainf_export_1778233734.59.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
515	ainf_export_1778233743.23.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
516	ainf_export_1778233751.87.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
517	ainf_export_1778233760.41.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
518	ainf_export_1778233768.91.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
519	ainf_export_1778233777.40.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
520	ainf_export_1778233785.93.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
521	ainf_export_1778233794.40.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
522	ainf_export_1778233803.04.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
523	ainf_export_1778233811.59.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
524	ainf_export_1778233820.04.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
525	ainf_export_1778233828.71.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
526	ainf_export_1778233837.38.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
527	ainf_export_1778233846.04.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
528	ainf_export_1778233854.68.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
529	ainf_export_1778233863.23.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
530	ainf_export_1778233871.85.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
531	ainf_export_1778233880.54.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
532	ainf_export_1778233889.03.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
533	ainf_export_1778233897.53.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
534	ainf_export_1778233906.06.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
535	ainf_export_1778233914.62.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
536	ainf_export_1778233923.10.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
537	ainf_export_1778233931.67.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
538	ainf_export_1778233940.24.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
539	ainf_export_1778233948.71.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
540	ainf_export_1778233957.49.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
541	ainf_export_1778233966.17.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
542	ainf_export_1778233974.80.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
543	ainf_export_1778233983.34.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
544	ainf_export_1778233991.91.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
545	ainf_export_1778234000.39.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
546	ainf_export_1778234009.02.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
547	ainf_export_1778234017.57.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
548	ainf_export_1778234026.06.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
549	ainf_export_1778234034.62.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
550	ainf_export_1778234043.46.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
551	ainf_export_1778234051.97.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
552	ainf_export_1778234060.53.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
553	ainf_export_1778234069.35.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
554	ainf_export_1778234077.82.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
555	ainf_export_1778234086.34.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
556	ainf_export_1778234094.89.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
557	ainf_export_1778234103.40.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
558	ainf_export_1778234111.89.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
559	ainf_export_1778234120.47.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
560	ainf_export_1778234128.96.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
561	ainf_export_1778234137.46.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
562	ainf_export_1778234146.03.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
563	ainf_export_1778234154.75.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
564	ainf_export_1778234163.42.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
565	ainf_export_1778234172.12.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
566	ainf_export_1778234180.63.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
567	ainf_export_1778234189.19.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
568	ainf_export_1778234197.76.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
569	ainf_export_1778234206.30.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
570	ainf_export_1778234214.80.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
571	ainf_export_1778234223.47.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
572	ainf_export_1778234232.12.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
573	ainf_export_1778234240.68.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
574	ainf_export_1778234249.40.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
575	ainf_export_1778234257.92.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
576	ainf_export_1778234266.44.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
577	ainf_export_1778234275.23.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
578	ainf_export_1778234283.76.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
579	ainf_export_1778234292.25.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
580	ainf_export_1778234300.83.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
581	ainf_export_1778234309.42.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
582	ainf_export_1778234317.94.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
583	ainf_export_1778234326.49.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
584	ainf_export_1778234334.97.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
585	ainf_export_1778234343.51.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
586	ainf_export_1778234352.14.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
587	ainf_export_1778234360.84.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
588	ainf_export_1778234369.32.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
589	ainf_export_1778234377.92.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
590	ainf_export_1778234386.41.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
591	ainf_export_1778234395.12.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
592	ainf_export_1778234403.69.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
593	ainf_export_1778234412.18.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
594	ainf_export_1778234420.83.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
595	ainf_export_1778234429.52.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
596	ainf_export_1778234438.01.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
597	ainf_export_1778234446.51.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
598	ainf_export_1778234455.08.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
599	ainf_export_1778234463.59.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
600	ainf_export_1778234472.10.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
601	ainf_export_1778234480.83.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
602	ainf_export_1778234489.31.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
603	ainf_export_1778234497.97.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
604	ainf_export_1778234506.51.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
605	ainf_export_1778234515.19.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
606	ainf_export_1778234523.70.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
607	ainf_export_1778234532.32.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
608	ainf_export_1778234540.80.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
609	ainf_export_1778234549.44.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
610	ainf_export_1778234558.16.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
611	ainf_export_1778234566.65.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
612	ainf_export_1778234575.29.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
613	ainf_export_1778234583.87.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
614	ainf_export_1778234592.34.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
615	ainf_export_1778234600.97.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
616	ainf_export_1778234609.70.json	0.000000	100	6.000000e+00	1.602212	false	1.00000000
