time	file	region	chart	severity	ml_ok	monodromy_phase	pole_distance	gen_entropy	g1_m6	g2_hh2	g3_ger	g4_cup	g5_deriv	g6_ihara
737	ainf_export_1779057261.93.json	sAMY	m6	1415.9868	true	-0.0703	0.0000	-0.0000	1415.9868	0.0000	0.0000	0.0000	0.0000	0.0000
738	ainf_export_1779057272.69.json	sAMY	m6	1415.9944	true	-0.0703	0.0000	-0.0000	1415.9944	0.0000	0.0000	0.0000	0.0000	0.0000
739	ainf_export_1779057283.44.json	sAMY	m6	1415.9883	true	-0.0703	0.0000	-0.0000	1415.9883	0.0000	0.0000	0.0000	0.0000	0.0000
740	ainf_export_1779057294.20.json	sAMY	m6	1415.9757	true	-0.0703	0.0000	0.0000	1415.9757	0.0000	0.0000	0.0000	0.0000	0.0000
741	ainf_export_1779057304.96.json	sAMY	m6	1415.9909	true	-0.0703	0.0000	-0.0000	1415.9909	0.0000	0.0000	0.0000	0.0000	0.0000
742	ainf_export_1779057315.71.json	sAMY	m6	1415.9835	true	-0.0703	0.0000	0.0000	1415.9835	0.0000	0.0000	0.0000	0.0000	0.0000
743	ainf_export_1779057326.46.json	sAMY	m6	1415.9691	true	-0.0703	0.0000	0.0000	1415.9691	0.0000	0.0000	0.0000	0.0000	0.0000
744	ainf_export_1779057337.12.json	sAMY	m6	1415.9419	true	-0.0703	0.0000	0.0000	1415.9419	0.0000	0.0000	0.0000	0.0000	0.0000
745	ainf_export_1779057347.77.json	sAMY	m6	1415.8877	true	-0.0703	0.0000	0.0000	1415.8877	0.0000	0.0000	0.0000	0.0000	0.0000
746	ainf_export_1779057358.46.json	sAMY	m6	1415.9046	true	-0.0703	0.0000	-0.0000	1415.9046	0.0000	0.0000	0.0000	0.0000	0.0000
747	ainf_export_1779057369.10.json	sAMY	m6	1415.8015	true	-0.0703	0.0000	0.0000	1415.8015	0.0000	0.0000	0.0000	0.0000	0.0000
748	ainf_export_1779057379.81.json	sAMY	m6	1415.5905	true	-0.0703	0.0000	-0.0000	1415.5905	0.0000	0.0000	0.0000	0.0000	0.0000
749	ainf_export_1779057390.53.json	sAMY	m6	1415.8141	true	-0.0703	0.0000	-0.0000	1415.8141	0.0000	0.0000	0.0000	0.0000	0.0000
750	ainf_export_1779057401.27.json	sAMY	m6	1415.9360	true	-0.0703	0.0000	-0.0000	1415.9360	0.0000	0.0000	0.0000	0.0000	0.0000
751	ainf_export_1779057411.99.json	sAMY	m6	1415.8610	true	-0.0703	0.0000	-0.0000	1415.8610	0.0000	0.0000	0.0000	0.0000	0.0000
752	ainf_export_1779057422.86.json	sAMY	m6	1415.7148	true	-0.0703	0.0000	0.0000	1415.7148	0.0000	0.0000	0.0000	0.0000	0.0000
753	ainf_export_1779057433.67.json	sAMY	m6	1415.7665	true	-0.0703	0.0000	-0.0000	1415.7665	0.0000	0.0000	0.0000	0.0000	0.0000
754	ainf_export_1779057444.44.json	sAMY	m6	1415.7995	true	-0.0703	0.0000	0.0000	1415.7995	0.0000	0.0000	0.0000	0.0000	0.0000
755	ainf_export_1779057455.19.json	sAMY	m6	1415.8200	true	-0.0703	0.0000	0.0000	1415.8200	0.0000	0.0000	0.0000	0.0000	0.0000
756	ainf_export_1779057465.91.json	sAMY	m6	1415.9159	true	-0.0703	0.0000	0.0000	1415.9159	0.0000	0.0000	0.0000	0.0000	0.0000
757	ainf_export_1779057476.70.json	sAMY	m6	1415.9253	true	-0.0703	0.0000	-0.0000	1415.9253	0.0000	0.0000	0.0000	0.0000	0.0000
758	ainf_export_1779057487.46.json	sAMY	m6	1415.8591	true	-0.0703	0.0000	0.0000	1415.8591	0.0000	0.0000	0.0000	0.0000	0.0000
759	ainf_export_1779057498.34.json	sAMY	m6	1415.7384	true	-0.0703	0.0000	-0.0000	1415.7384	0.0000	0.0000	0.0000	0.0000	0.0000
760	ainf_export_1779057509.10.json	sAMY	m6	1415.4970	true	-0.0703	0.0000	-0.0000	1415.4970	0.0000	0.0000	0.0000	0.0000	0.0000
761	ainf_export_1779057519.80.json	sAMY	m6	1415.5860	true	-0.0703	0.0000	-0.0000	1415.5860	0.0000	0.0000	0.0000	0.0000	0.0000
762	ainf_export_1779057530.70.json	sAMY	m6	1415.7907	true	-0.0703	0.0000	0.0000	1415.7907	0.0000	0.0000	0.0000	0.0000	0.0000
763	ainf_export_1779057541.49.json	sAMY	m6	1415.9106	true	-0.0703	0.0000	0.0000	1415.9106	0.0000	0.0000	0.0000	0.0000	0.0000
764	ainf_export_1779057552.30.json	sAMY	m6	1415.9666	true	-0.0703	0.0000	-0.0000	1415.9666	0.0000	0.0000	0.0000	0.0000	0.0000
765	ainf_export_1779057563.27.json	sAMY	m6	1415.9869	true	-0.0703	0.0000	-0.0000	1415.9869	0.0000	0.0000	0.0000	0.0000	0.0000
766	ainf_export_1779057573.98.json	sAMY	m6	1415.9759	true	-0.0703	0.0000	-0.0000	1415.9759	0.0000	0.0000	0.0000	0.0000	0.0000
767	ainf_export_1779057584.69.json	sAMY	m6	1415.9537	true	-0.0703	0.0000	0.0000	1415.9537	0.0000	0.0000	0.0000	0.0000	0.0000
768	ainf_export_1779057595.31.json	sAMY	m6	1415.9616	true	-0.0703	0.0000	-0.0000	1415.9616	0.0000	0.0000	0.0000	0.0000	0.0000
769	ainf_export_1779057606.20.json	sAMY	m6	1415.9278	true	-0.0703	0.0000	-0.0000	1415.9278	0.0000	0.0000	0.0000	0.0000	0.0000
770	ainf_export_1779057616.92.json	sAMY	m6	1415.8664	true	-0.0703	0.0000	-0.0000	1415.8664	0.0000	0.0000	0.0000	0.0000	0.0000
771	ainf_export_1779057627.67.json	sAMY	m6	1415.7542	true	-0.0703	0.0000	-0.0000	1415.7542	0.0000	0.0000	0.0000	0.0000	0.0000
772	ainf_export_1779057638.50.json	sAMY	m6	1415.5514	true	-0.0703	0.0000	0.0000	1415.5514	0.0000	0.0000	0.0000	0.0000	0.0000
773	ainf_export_1779057649.27.json	sAMY	m6	1415.6341	true	-0.0703	0.0000	-0.0000	1415.6341	0.0000	0.0000	0.0000	0.0000	0.0000
774	ainf_export_1779057660.04.json	sAMY	m6	1415.6853	true	-0.0703	0.0000	-0.0000	1415.6853	0.0000	0.0000	0.0000	0.0000	0.0000
775	ainf_export_1779057670.96.json	sAMY	m6	1415.4236	true	-0.0703	0.0000	0.0000	1415.4236	0.0000	0.0000	0.0000	0.0000	0.0000
776	ainf_export_1779057681.71.json	sAMY	m6	1415.5186	true	-0.0703	0.0000	0.0000	1415.5186	0.0000	0.0000	0.0000	0.0000	0.0000
777	ainf_export_1779057692.43.json	sAMY	m6	1415.8109	true	-0.0710	0.0000	0.0000	1415.8109	0.0000	0.0000	0.0000	0.0000	0.0000
778	ainf_export_1779057703.03.json	sAMY	m6	1415.9260	true	-0.0710	0.0000	-0.0000	1415.9260	0.0000	0.0000	0.0000	0.0000	0.0000
779	ainf_export_1779057713.66.json	sAMY	m6	1415.9721	true	-0.0710	0.0000	-0.0000	1415.9721	0.0000	0.0000	0.0000	0.0000	0.0000
780	ainf_export_1779057724.28.json	sAMY	m6	1415.9889	true	-0.0710	0.0000	0.0000	1415.9889	0.0000	0.0000	0.0000	0.0000	0.0000
781	ainf_export_1779057734.87.json	sAMY	m6	1415.9911	true	-0.0710	0.0000	0.0000	1415.9911	0.0000	0.0000	0.0000	0.0000	0.0000
782	ainf_export_1779057745.65.json	sAMY	m6	1415.9833	true	-0.0710	0.0000	0.0000	1415.9833	0.0000	0.0000	0.0000	0.0000	0.0000
783	ainf_export_1779057756.41.json	sAMY	m6	1415.9675	true	-0.0710	0.0000	-0.0000	1415.9675	0.0000	0.0000	0.0000	0.0000	0.0000
784	ainf_export_1779057767.05.json	sAMY	m6	1415.9336	true	-0.0710	0.0000	-0.0000	1415.9336	0.0000	0.0000	0.0000	0.0000	0.0000
785	ainf_export_1779057777.65.json	sAMY	m6	1415.8672	true	-0.0710	0.0000	0.0000	1415.8672	0.0000	0.0000	0.0000	0.0000	0.0000
786	ainf_export_1779057788.26.json	sAMY	m6	1415.7507	true	-0.0710	0.0000	0.0000	1415.7507	0.0000	0.0000	0.0000	0.0000	0.0000
787	ainf_export_1779057798.91.json	sAMY	m6	1415.5339	true	-0.0710	0.0000	0.0000	1415.5339	0.0000	0.0000	0.0000	0.0000	0.0000
788	ainf_export_1779057809.58.json	sAMY	m6	1415.8234	true	-0.0710	0.0000	-0.0000	1415.8234	0.0000	0.0000	0.0000	0.0000	0.0000
789	ainf_export_1779057820.27.json	sAMY	m6	1415.7233	true	-0.0710	0.0000	-0.0000	1415.7233	0.0000	0.0000	0.0000	0.0000	0.0000
790	ainf_export_1779057830.98.json	sAMY	m6	1415.5169	true	-0.0710	0.0000	0.0000	1415.5169	0.0000	0.0000	0.0000	0.0000	0.0000
791	ainf_export_1779057841.67.json	sAMY	m6	1415.6377	true	-0.0710	0.0000	-0.0000	1415.6377	0.0000	0.0000	0.0000	0.0000	0.0000
792	ainf_export_1779057852.38.json	sAMY	m6	1415.9054	true	-0.0710	0.0000	-0.0000	1415.9054	0.0000	0.0000	0.0000	0.0000	0.0000
793	ainf_export_1779057863.22.json	sAMY	m6	1415.9581	true	-0.0710	0.0000	-0.0000	1415.9581	0.0000	0.0000	0.0000	0.0000	0.0000
794	ainf_export_1779057873.85.json	sAMY	m6	1415.9624	true	-0.0710	0.0000	0.0000	1415.9624	0.0000	0.0000	0.0000	0.0000	0.0000
795	ainf_export_1779057884.57.json	sAMY	m6	1415.9320	true	-0.0710	0.0000	0.0000	1415.9320	0.0000	0.0000	0.0000	0.0000	0.0000
796	ainf_export_1779057895.30.json	sAMY	m6	1415.9446	true	-0.0710	0.0000	0.0000	1415.9446	0.0000	0.0000	0.0000	0.0000	0.0000
797	ainf_export_1779057906.02.json	sAMY	m6	1415.9799	true	-0.0710	0.0000	-0.0000	1415.9799	0.0000	0.0000	0.0000	0.0000	0.0000
798	ainf_export_1779057916.74.json	sAMY	m6	1415.9920	true	-0.0710	0.0000	-0.0000	1415.9920	0.0000	0.0000	0.0000	0.0000	0.0000
799	ainf_export_1779057927.45.json	sAMY	m6	1415.9843	true	-0.0710	0.0000	-0.0000	1415.9843	0.0000	0.0000	0.0000	0.0000	0.0000
800	ainf_export_HY_1779058151.29.json	sAMY	m6	1415.9787	true	-0.0710	0.0000	-0.0000	1415.9787	0.0000	0.0000	0.0000	0.0000	0.0000
801	ainf_export_sAMY_1779049250.63.json	sAMY	m6	2854178482668108.5000	true	-0.0710	0.0000	0.0000	2854178482668108.5000	0.0000	0.0000	0.0000	0.0000	0.0000
